# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
31/08/2025 23:59:26,Class A,219230000,56.034777,12.656045,Under way using engine,0.0,10.0,253.0,245,9007116,OVIC2,TYCHO BRAHE,Passenger,No additional information,28,110,GPS,5.0,FERRY DK SE,01/01/2026 00:00:00,AIS,40,70,14,14
31/08/2025 23:59:26,Class A,210425000,55.135325,13.286497,Under way using engine,0.0,16.3,336.0,336,9539054,5BZX5,EPSILON,Passenger,,29,186,GPS,6.1,SWI-TRE-SWI,01/09/2025 02:45:00,AIS,20,166,25,4
31/08/2025 23:59:26,Class A,265619980,56.156175,14.828978,Under way using engine,0.0,0.0,246.1,351,7912678,SBMY,KARLSHAMN,Tug,,8,26,GPS,4.5,KARLSHAMN,08/09/2025 17:00:00,AIS,9,17,4,4
31/08/2025 23:59:26,Class A,219011032,56.135433,12.314067,Engaged in fishing,,0.2,305.7,,Unknown,5QSE,R 333 KARL-EMIL,Fishing,,5,14,GPS,2.5,KANAL KROEN,30/12/2025 10:05:00,AIS,10,4,3,2
31/08/2025 23:59:26,Class A,232046824,54.760775,16.377030,Under way using engine,0.0,13.1,81.5,81,9813993,MNJM6,CONTAINERSHIPS NORD,Cargo,Category X,27,170,GPS,7.9,PLGDN,01/09/2025 10:00:00,AIS,160,10,11,16
31/08/2025 23:59:26,Class A,211457860,54.362705,9.819480,Under way using engine,,0.0,,,Unknown,DBIZ,PILLAU,Passenger,No additional information,9,30,Internal,,Unknown,,AIS,15,15,2,7
31/08/2025 23:59:26,Class A,538003358,57.689005,10.656137,At anchor,-0.4,0.0,317.5,212,9431123,V7QG6,AL KARAANA,Tanker,,50,315,Combined GPS/GLONASS,9.4,SKAGEN,31/08/2025 22:22:00,AIS,247,68,26,24
31/08/2025 23:59:26,Class A,538003358,57.689005,10.656137,At anchor,-0.4,0.0,317.5,212,9431123,V7QG6,AL KARAANA,Tanker,,50,315,Combined GPS/GLONASS,9.4,SKAGEN,31/08/2025 22:22:00,AIS,247,68,26,24
31/08/2025 23:59:26,Class A,219011032,56.135433,12.314067,Engaged in fishing,,0.2,305.7,,Unknown,5QSE,R 333 KARL-EMIL,Fishing,,5,14,GPS,2.5,KANAL KROEN,30/12/2025 10:05:00,AIS,10,4,3,2
31/08/2025 23:59:26,Class A,538003358,57.689005,10.656137,At anchor,-0.4,0.0,317.5,212,9431123,V7QG6,AL KARAANA,Tanker,,50,315,Combined GPS/GLONASS,9.4,SKAGEN,31/08/2025 22:22:00,AIS,247,68,26,24
31/08/2025 23:59:26,Class A,636091784,54.802333,10.834000,Constrained by her draught,3.6,15.8,194.0,194,9391787,A8SV9,AS NURIA,Cargo,Category OS,32,230,GPS,11.3,PLGDN,03/09/2025 18:00:00,AIS,180,50,8,24
31/08/2025 23:59:26,Class A,230715000,55.999530,12.673165,Under way using engine,1.6,12.8,171.9,173,9957402,OJVA,OLIVIA,Cargo,,16,120,GPS,7.2,FITOR,03/09/2025 20:00:00,AIS,107,13,3,13
31/08/2025 23:59:26,Class A,563212100,55.977045,12.686538,Under way using engine,0.0,13.0,159.5,155,9702223,9V9415,TORM DIANA,Tanker,,32,183,GPS,7.2,FIPRV,02/09/2025 20:00:00,AIS,148,35,24,8
31/08/2025 23:59:26,Class A,314472000,55.093668,16.580887,Under way using engine,0.0,10.2,251.6,251,9156199,8PAQ8,WILSON ONEGA,Cargo,No additional information,11,82,GPS,5.0,LTKLJ>FRBAY,07/09/2025 06:00:00,AIS,71,11,4,7
31/08/2025 23:59:26,Class A,353221000,55.639992,15.703812,Under way using engine,0.0,13.3,74.7,75,9607722,3EYU9,SEA JEWEL,Tanker,,44,249,GPS,8.3,RUPRI,03/09/2025 00:01:00,AIS,207,42,13,31
31/08/2025 23:59:26,Class A,219560000,54.769162,12.652060,Under way using engine,2.2,17.9,238.5,236,9417919,OWOD2,STENA FLAVIA,Passenger,No additional information,26,186,Combined GPS/GLONASS,6.6,LVLPX-DETRV,01/09/2025 05:00:00,AIS,22,164,20,6
31/08/2025 23:59:26,Class A,209864000,54.781182,13.957575,Under way using engine,0.0,12.4,170.5,168,9108350,5BKU5,POLONIA,Passenger,,28,170,GPS,5.8,SWINOUJSCIE<=>YSTAD,01/09/2025 04:00:00,AIS,17,153,14,14
31/08/2025 23:59:26,Class A,245097000,56.755395,12.188008,Under way using engine,-1.1,15.8,344.4,345,9345386,PHMT,PULPCA,Cargo,,26,205,GPS,7.5,NLVLI,02/09/2025 16:00:00,AIS,147,58,20,6
31/08/2025 23:59:26,Class A,236111603,54.454707,11.681555,Under way using engine,0.0,9.5,296.4,296,9505285,ZDJJ8,SCHILLPLATE,Cargo,,12,86,GPS,3.8,ITVCE,14/09/2025 08:00:00,AIS,76,10,3,9
31/08/2025 23:59:26,Class A,236111603,54.454707,11.681555,Under way using engine,0.0,9.5,296.4,296,9505285,ZDJJ8,SCHILLPLATE,Cargo,,12,86,GPS,3.8,ITVCE,14/09/2025 08:00:00,AIS,76,10,3,9
31/08/2025 23:59:26,Class A,245097000,56.755395,12.188008,Under way using engine,-1.1,15.8,344.4,345,9345386,PHMT,PULPCA,Cargo,,26,205,GPS,7.5,NLVLI,02/09/2025 16:00:00,AIS,147,58,20,6
31/08/2025 23:59:26,Class A,236111603,54.454707,11.681555,Under way using engine,0.0,9.5,296.4,296,9505285,ZDJJ8,SCHILLPLATE,Cargo,,12,86,GPS,3.8,ITVCE,14/09/2025 08:00:00,AIS,76,10,3,9
31/08/2025 23:59:26,Class A,245097000,56.755395,12.188008,Under way using engine,-1.1,15.8,344.4,345,9345386,PHMT,PULPCA,Cargo,,26,205,GPS,7.5,NLVLI,02/09/2025 16:00:00,AIS,147,58,20,6
31/08/2025 23:59:26,Class A,266388000,57.596450,11.069985,Engaged in fishing,0.0,2.8,30.7,27,Unknown,SDLB,TRISTAN,Fishing,,6,15,Internal,,Unknown,,AIS,7,8,3,3
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,219013226,55.720148,11.708083,Unknown value,,0.0,22.3,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
31/08/2025 23:59:26,Class A,218008130,54.260468,9.622163,Under way using engine,0.0,4.1,204.3,197,9067271,DMGU,GROSSNORDSEE,Tug,,11,35,GPS,4.6,DEKEL,31/08/2025 16:30:00,AIS,13,22,6,5
31/08/2025 23:59:26,Class A,219941000,57.215308,7.695537,Engaged in fishing,,0.2,216.5,178,Unknown,OZZC,DORTE RIXEN L237,Fishing,,6,22,GPS,3.6,FISNINBGRAUND,,AIS,17,5,3,3
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,219013226,55.720148,11.708083,Unknown value,,0.0,22.3,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
31/08/2025 23:59:26,Class A,219013226,55.720148,11.708083,Unknown value,,0.0,22.3,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
31/08/2025 23:59:26,Class A,219013226,55.720148,11.708083,Unknown value,,0.0,22.3,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,219029880,55.561165,14.846698,Under way using engine,0.7,14.6,241.7,241,9909651,OZQY2,TERN FORS,Tanker,Category Z,22,147,GPS,6.5,SENRK>SEGOT,02/09/2025 00:01:00,AIS,122,25,3,19
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,219000618,55.473747,8.425297,Under way using engine,0.0,0.0,38.0,334,Unknown,OZTV,E248 ELLA,Fishing,,6,22,GPS,2.6,Unknown,,AIS,19,3,3,3
31/08/2025 23:59:26,Class A,219029880,55.561165,14.846698,Under way using engine,0.7,14.6,241.7,241,9909651,OZQY2,TERN FORS,Tanker,Category Z,22,147,GPS,6.5,SENRK>SEGOT,02/09/2025 00:01:00,AIS,122,25,3,19
31/08/2025 23:59:26,Class A,219024177,56.114990,12.461858,Under way using engine,,16.9,182.9,184,9839545,OX3119,DANPILOT HOTEL,Pilot,,5,15,GPS,1.5,Unknown,,AIS,12,3,2,3
31/08/2025 23:59:26,Class A,319301000,57.428805,11.500477,Under way using engine,0.0,11.6,337.0,335,9148960,ZCSE5,KEY WIND,Tanker,,16,96,GPS,6.7,DUBLIN,04/09/2025 10:00:00,AIS,85,11,13,3
31/08/2025 23:59:26,Class A,319301000,57.428805,11.500477,Under way using engine,0.0,11.6,337.0,335,9148960,ZCSE5,KEY WIND,Tanker,,16,96,GPS,6.7,DUBLIN,04/09/2025 10:00:00,AIS,85,11,13,3
31/08/2025 23:59:26,Class A,620999965,55.484538,10.912308,Constrained by her draught,0.0,12.1,327.8,328,9288746,D6A3965,MARATHON,Tanker,,42,243,GPS,15.0,PORT SAID / EGPT,14/09/2025 18:00:00,AIS,204,39,20,22
31/08/2025 23:59:26,Class A,255805842,55.784333,5.615542,Under way using engine,0.0,12.3,225.4,227,9328041,CQBN,MIRROR,Cargo,Category X,22,141,GPS,6.6,GBHUL,01/09/2025 18:30:00,AIS,134,7,13,9
31/08/2025 23:59:26,Class A,219167000,54.996433,13.546175,Under way using engine,0.0,6.0,286.4,285,Unknown,OVQG2,MERKUR <GUARDVESSEL>,Other,,6,34,Internal,3.6,KOEGE,01/09/2025 08:30:00,AIS,18,16,3,3
31/08/2025 23:59:26,Class A,219000872,56.990937,10.308380,Under way using engine,,0.0,147.0,,8878403,OXMS,M/F HALS EGENSE,Passenger,,8,24,GPS,3.0,HALS<->EGENSE,,AIS,12,12,4,4
31/08/2025 23:59:26,Class A,219000872,56.990937,10.308380,Under way using engine,,0.0,147.0,,8878403,OXMS,M/F HALS EGENSE,Passenger,,8,24,GPS,3.0,HALS<->EGENSE,,AIS,12,12,4,4
31/08/2025 23:59:26,Class A,219005867,57.715305,10.582725,Engaged in fishing,0.0,0.0,5.1,117,Unknown,OYKB,AMALIE BENJAMIN A59,Fishing,,4,14,GPS,3.0,Unknown,,AIS,4,10,2,2
31/08/2025 23:59:26,Class A,219000872,56.990937,10.308380,Under way using engine,,0.0,147.0,,8878403,OXMS,M/F HALS EGENSE,Passenger,,8,24,GPS,3.0,HALS<->EGENSE,,AIS,12,12,4,4
31/08/2025 23:59:26,Class B,261021120,54.435637,14.883403,Unknown value,,2.9,110.4,122,Unknown,SPS2959,KOL-149,Fishing,,,,Undefined,,Unknown,,AIS,,,,
31/08/2025 23:59:26,Class A,219005867,57.715305,10.582725,Engaged in fishing,0.0,0.0,5.1,117,Unknown,OYKB,AMALIE BENJAMIN A59,Fishing,,4,14,GPS,3.0,Unknown,,AIS,4,10,2,2
31/08/2025 23:59:26,Class A,219167000,54.996433,13.546175,Under way using engine,0.0,6.0,286.4,285,Unknown,OVQG2,MERKUR <GUARDVESSEL>,Other,,6,34,Internal,3.6,KOEGE,01/09/2025 08:30:00,AIS,18,16,3,3
31/08/2025 23:59:26,Class A,219014012,55.475370,8.424238,Under way sailing,0.0,0.0,78.2,62,9566148,OWBZ2,WINDSUPPLIER,Passenger,,6,33,GPS,2.0,ESBJERG HAVN,,AIS,14,19,3,3
31/08/2025 23:59:26,Class A,219203000,55.456228,12.280477,Under way using engine,,7.9,287.8,284,5408221,OZJB 2,VERA II,SAR,,6,34,GPS,3.2,K0EGE,01/09/2025 02:00:00,AIS,22,12,2,4
31/08/2025 23:59:26,Class A,245634000,56.810742,17.206818,Under way using engine,0.0,12.2,201.3,201,9466374,PBUX,ALASKABORG,Cargo,,22,143,GPS,8.9,IDBAH,15/10/2025 08:00:00,AIS,128,15,4,18
31/08/2025 23:59:26,Class A,212577000,55.046827,17.781047,Restricted maneuverability,0.0,0.0,303.2,124,9267039,5BPZ4,SYLUR,Other,,16,,Internal,4.7,BALTIC EAST OWF,30/08/2025 01:00:00,AIS,,,8,8
31/08/2025 23:59:26,Class A,219203000,55.456228,12.280477,Under way using engine,,7.9,287.8,284,5408221,OZJB 2,VERA II,SAR,,6,34,GPS,3.2,K0EGE,01/09/2025 02:00:00,AIS,22,12,2,4
31/08/2025 23:59:26,Class A,219014012,55.475370,8.424238,Under way sailing,0.0,0.0,78.2,62,9566148,OWBZ2,WINDSUPPLIER,Passenger,,6,33,GPS,2.0,ESBJERG HAVN,,AIS,14,19,3,3
31/08/2025 23:59:26,Class A,219005454,57.186493,8.096675,Engaged in fishing,,7.5,15.2,12,Unknown,OVPP,L215 SOEGAARD,Fishing,,4,14,GPS,2.8,THORSMINDE,,AIS,5,9,2,2
31/08/2025 23:59:26,Class A,219203000,55.456228,12.280477,Under way using engine,,7.9,287.8,284,5408221,OZJB 2,VERA II,SAR,,6,34,GPS,3.2,K0EGE,01/09/2025 02:00:00,AIS,22,12,2,4
31/08/2025 23:59:26,Class A,538011530,57.583028,11.620418,Under way using engine,0.0,9.8,283.4,285,9540807,V7A3091,SEA WOLF I,Tanker,No additional information,32,182,GPS,10.8,BEANR,02/09/2025 17:00:00,AIS,147,35,22,10
31/08/2025 23:59:26,Class A,265042000,54.814278,13.531397,Under way using engine,0.0,15.7,331.7,332,9145164,SBQF,FINNFELLOW,Passenger,No additional information,30,188,GPS,6.0,SEMMA<>PLSWI,01/09/2025 04:45:00,AIS,23,165,10,20
31/08/2025 23:59:26,Class A,265042000,54.814278,13.531397,Under way using engine,0.0,15.7,331.7,332,9145164,SBQF,FINNFELLOW,Passenger,No additional information,30,188,GPS,6.0,SEMMA<>PLSWI,01/09/2025 04:45:00,AIS,23,165,10,20
31/08/2025 23:59:26,Class A,538011530,57.583028,11.620418,Under way using engine,0.0,9.8,283.4,285,9540807,V7A3091,SEA WOLF I,Tanker,No additional information,32,182,GPS,10.8,BEANR,02/09/2025 17:00:00,AIS,147,35,22,10
31/08/2025 23:59:26,Class A,265042000,54.814278,13.531397,Under way using engine,0.0,15.7,331.7,332,9145164,SBQF,FINNFELLOW,Passenger,No additional information,30,188,GPS,6.0,SEMMA<>PLSWI,01/09/2025 04:45:00,AIS,23,165,10,20
31/08/2025 23:59:26,Class A,538011530,57.583028,11.620418,Under way using engine,0.0,9.8,283.4,285,9540807,V7A3091,SEA WOLF I,Tanker,No additional information,32,182,GPS,10.8,BEANR,02/09/2025 17:00:00,AIS,147,35,22,10
31/08/2025 23:59:26,Class A,538011530,57.583028,11.620418,Under way using engine,0.0,9.8,283.4,285,9540807,V7A3091,SEA WOLF I,Tanker,No additional information,32,182,GPS,10.8,BEANR,02/09/2025 17:00:00,AIS,147,35,22,10
31/08/2025 23:59:26,Class A,219000752,56.000645,8.126947,Unknown value,,0.0,305.3,,Unknown,OXSS,CHIMERA,Undefined,,4,27,GPS,3.4,Unknown,,AIS,20,7,1,3
31/08/2025 23:59:26,Class A,265733640,56.427348,12.624625,Under way using engine,0.0,0.0,43.0,343,9130406,SFE2521,AGNES AF TOREKOV,Passenger,,8,19,GPS,1.5,HALLANDVADERO,,AIS,10,9,4,4
31/08/2025 23:59:26,Class A,219029751,56.154103,10.217672,Under way using engine,0.0,0.0,204.0,217,9913705,OZIE,HERMES,Tug,,12,30,GPS,5.4,TOWING IN AARHUS,24/11/2025 19:00:00,AIS,16,14,8,4
31/08/2025 23:59:26,Class A,265733640,56.427348,12.624625,Under way using engine,0.0,0.0,43.0,343,9130406,SFE2521,AGNES AF TOREKOV,Passenger,,8,19,GPS,1.5,HALLANDVADERO,,AIS,10,9,4,4
31/08/2025 23:59:26,Class A,211216490,54.146247,12.112697,Under way using engine,0.0,0.0,200.5,255,9021124,DADR,FAIRPLAY-55,Tug,,9,28,Combined GPS/GLONASS,4.4,ROSTOCK,23/08/2025 10:30:00,AIS,12,16,5,4
31/08/2025 23:59:26,Class A,211216490,54.146247,12.112697,Under way using engine,0.0,0.0,200.5,255,9021124,DADR,FAIRPLAY-55,Tug,,9,28,Combined GPS/GLONASS,4.4,ROSTOCK,23/08/2025 10:30:00,AIS,12,16,5,4
31/08/2025 23:59:26,Class A,219029751,56.154103,10.217672,Under way using engine,0.0,0.0,204.0,217,9913705,OZIE,HERMES,Tug,,12,30,GPS,5.4,TOWING IN AARHUS,24/11/2025 19:00:00,AIS,16,14,8,4
31/08/2025 23:59:26,Class A,245924000,56.676563,8.226972,Moored,0.0,0.0,181.7,207,9530084,PCKV,MPI ADVENTURE,Not party to conflict,,52,138,GPS,5.9,THYBORON,31/08/2025 19:19:00,AIS,27,111,26,26
31/08/2025 23:59:26,Class A,245924000,56.676563,8.226972,Moored,0.0,0.0,181.7,207,9530084,PCKV,MPI ADVENTURE,Not party to conflict,,52,138,GPS,5.9,THYBORON,31/08/2025 19:19:00,AIS,27,111,26,26
31/08/2025 23:59:26,Class A,220182000,57.592618,9.957018,Engaged in fishing,0.0,0.3,342.2,17,Unknown,OUPH,S549 STEFANIE,Fishing,,6,19,Internal,4.0,Unknown,,AIS,14,5,2,4
31/08/2025 23:59:26,Class A,220182000,57.592618,9.957018,Engaged in fishing,0.0,0.3,342.2,17,Unknown,OUPH,S549 STEFANIE,Fishing,,6,19,Internal,4.0,Unknown,,AIS,14,5,2,4
31/08/2025 23:59:26,Class A,219012302,56.393667,12.053667,Engaged in fishing,0.0,2.5,339.0,339,Unknown,XP5517,NORDAHL H151,Fishing,,5,15,GPS,3.0,Unknown,01/04/2026 00:00:00,AIS,12,3,3,2
31/08/2025 23:59:26,Class A,219035058,55.478173,8.421573,Moored,0.0,0.0,335.7,62,8829426,OVST2,DKM WORKER,Other,,10,35,GPS,1.9,DKEBJ,21/04/2026 18:00:00,AIS,5,30,2,8
31/08/2025 23:59:26,Class A,219001682,57.706715,9.888682,Under way using engine,0.0,0.0,338.7,207,Unknown,OZNU,HG 215 NAMA,Fishing,,5,20,GPS,2.9,FISHING,01/01/2026 00:00:00,AIS,19,1,3,2
31/08/2025 23:59:26,Class A,219012302,56.393667,12.053667,Engaged in fishing,0.0,2.5,339.0,339,Unknown,XP5517,NORDAHL H151,Fishing,,5,15,GPS,3.0,Unknown,01/04/2026 00:00:00,AIS,12,3,3,2
31/08/2025 23:59:26,Class A,211410690,57.719293,10.604325,Under way using engine,0.0,0.0,342.0,51,9211676,DKIH2,ELLEN BACH,Fishing,,10,50,GPS,7.0,SKAGEN,15/03/2026 17:00:00,AIS,38,12,5,5
31/08/2025 23:59:26,Class A,265504660,56.044758,12.687682,Under way using engine,-14.5,0.1,178.4,252,Unknown,SFYA,PILOT 741 SE,Pilot,,5,16,GPS,,Unknown,,AIS,11,5,4,1
31/08/2025 23:59:26,Class A,218836000,54.420415,11.757078,Under way using engine,0.0,7.6,101.4,106,9119622,DGDD2,SARAH-B,Cargo,No additional information,12,82,GPS,3.3,DK FAK,01/09/2025 09:00:00,AIS,64,18,5,7
31/08/2025 23:59:26,Class A,265412000,54.969582,13.853182,Under way using engine,0.0,16.2,71.1,72,9087374,SECN,SCA ORTVIKEN,Cargo,,24,170,GPS,5.8,HOLMSUND,02/09/2025 16:00:00,AIS,121,49,9,15
31/08/2025 23:59:26,Class A,218836000,54.420415,11.757078,Under way using engine,0.0,7.6,101.4,106,9119622,DGDD2,SARAH-B,Cargo,No additional information,12,82,GPS,3.3,DK FAK,01/09/2025 09:00:00,AIS,64,18,5,7
31/08/2025 23:59:26,Class A,219011321,56.193938,10.668357,Unknown value,0.0,0.0,257.4,266,Unknown,5QSM,MARGRETHE AS30,Fishing,,4,14,GPS,,Unknown,,AIS,10,4,2,2
31/08/2025 23:59:26,Class A,244730000,56.368015,7.221210,Under way using engine,-3.6,16.5,26.6,28,9202510,PFAQ,SCHELDEGRACHT,Cargo,,25,173,GPS,7.0,SEGOT,01/09/2025 11:00:00,AIS,163,10,12,13
31/08/2025 23:59:26,Class A,218836000,54.420415,11.757078,Under way using engine,0.0,7.6,101.4,106,9119622,DGDD2,SARAH-B,Cargo,No additional information,12,82,GPS,3.3,DK FAK,01/09/2025 09:00:00,AIS,64,18,5,7
31/08/2025 23:59:26,Class A,219011321,56.193938,10.668357,Unknown value,0.0,0.0,257.4,266,Unknown,5QSM,MARGRETHE AS30,Fishing,,4,14,GPS,,Unknown,,AIS,10,4,2,2
31/08/2025 23:59:26,Class A,258030900,55.713832,4.743998,Under way using engine,,0.0,11.0,187,9972660,LARJ8,NORWIND HELM,Other,,19,89,GPS,5.3,TYRA SE,29/08/2025 06:00:00,AIS,35,54,9,10
31/08/2025 23:59:26,Class A,232058582,56.355425,7.724380,Restricted maneuverability,0.0,0.0,259.4,134,1030038,MRJQ3,GRAMPIAN EAGLE,Other,,26,99,GPS,5.0,THOR OWF,21/08/2025 02:30:00,AIS,45,54,13,13
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,219011325,57.594277,9.958622,Engaged in fishing,0.0,0.0,83.6,344,Unknown,XP3668,ROSA-GRY,Fishing,,4,12,GPS,,HIRTSHALS,,AIS,3,9,2,2
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,667001256,57.613832,8.733508,Under way using engine,-0.2,14.0,70.3,74,9308833,9LU2059,KUSTO,Tanker,No additional information,42,244,GPS,8.6,GULF OF FINLAND,04/09/2025 12:00:00,AIS,213,31,19,23
31/08/2025 23:59:26,Class A,232058582,56.355425,7.724380,Restricted maneuverability,0.0,0.0,259.4,134,1030038,MRJQ3,GRAMPIAN EAGLE,Other,,26,99,GPS,5.0,THOR OWF,21/08/2025 02:30:00,AIS,45,54,13,13
31/08/2025 23:59:26,Class A,667001256,57.613832,8.733508,Under way using engine,-0.2,14.0,70.3,74,9308833,9LU2059,KUSTO,Tanker,No additional information,42,244,GPS,8.6,GULF OF FINLAND,04/09/2025 12:00:00,AIS,213,31,19,23
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,219011325,57.594277,9.958622,Engaged in fishing,0.0,0.0,83.6,344,Unknown,XP3668,ROSA-GRY,Fishing,,4,12,GPS,,HIRTSHALS,,AIS,3,9,2,2
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,667001256,57.613832,8.733508,Under way using engine,-0.2,14.0,70.3,74,9308833,9LU2059,KUSTO,Tanker,No additional information,42,244,GPS,8.6,GULF OF FINLAND,04/09/2025 12:00:00,AIS,213,31,19,23
31/08/2025 23:59:26,Class A,247229700,55.908395,10.942897,Under way using engine,0.0,16.8,38.6,42,9362542,ICGS,AIDABELLA,Passenger,,32,252,GPS,7.3,NOHAU,02/09/2025 02:00:00,AIS,43,209,16,16
31/08/2025 23:59:26,Class A,219005059,54.968270,10.446163,Restricted maneuverability,0.0,0.0,283.4,164,8985933,OUJC2,MARCOS,Dredging,,12,40,GPS,2.4,DREJOE,23/08/2025 21:00:00,AIS,34,6,6,6
31/08/2025 23:59:26,Class A,265608060,56.662593,12.857150,Under way using engine,0.0,0.0,48.4,22,9251963,SBFQ,AGIR/TUG,Tug,,10,33,GPS,4.0,SE HSD,05/05/2026 01:00:00,AIS,10,23,5,5
31/08/2025 23:59:26,Class A,219005059,54.968270,10.446163,Restricted maneuverability,0.0,0.0,283.4,164,8985933,OUJC2,MARCOS,Dredging,,12,40,GPS,2.4,DREJOE,23/08/2025 21:00:00,AIS,34,6,6,6
31/08/2025 23:59:26,Class A,245897000,55.680487,6.576358,Under way using engine,2.9,12.9,209.7,209,9345398,PBNN,PLYCA,Cargo,Category X,26,205,GPS,8.0,TILBURY,02/09/2025 07:00:00,AIS,144,61,26,
31/08/2025 23:59:26,Class A,265608060,56.662593,12.857150,Under way using engine,0.0,0.0,48.4,22,9251963,SBFQ,AGIR/TUG,Tug,,10,33,GPS,4.0,SE HSD,05/05/2026 01:00:00,AIS,10,23,5,5
31/08/2025 23:59:26,Class A,266147000,57.754752,9.249097,Under way using engine,,1.3,20.5,239,Unknown,SLCQ,STRANNEFJORD,Fishing,,7,23,GPS,4.6,FISHING GROUNDS,,AIS,13,10,6,1
31/08/2025 23:59:26,Class A,266147000,57.754752,9.249097,Under way using engine,,1.3,20.5,239,Unknown,SLCQ,STRANNEFJORD,Fishing,,7,23,GPS,4.6,FISHING GROUNDS,,AIS,13,10,6,1
31/08/2025 23:59:26,Class A,265608060,56.662593,12.857150,Under way using engine,0.0,0.0,48.4,22,9251963,SBFQ,AGIR/TUG,Tug,,10,33,GPS,4.0,SE HSD,05/05/2026 01:00:00,AIS,10,23,5,5
